customer_id,manager_id,campaign_id,campaign_name,current_budget_gbp,new_budget_gbp,action,notes
# P9 Dec 26 - BOXING DAY MAXIMUM (£12,000 total) - All-in on proven winners
# UK Account (£5,000) - Maximum push
8573235780,2569949686,13810745002,SMY | UK | Search | Semi Brand - Diaries,500.00,1500.00,BUDGET_CHANGE,943% ROAS - MAXIMUM SCALE!
8573235780,2569949686,13811031042,SMY | UK | Search | Brand Exact,400.00,1200.00,BUDGET_CHANGE,810% ROAS - 3x scale!
8573235780,2569949686,23021472678,SMY | UK | P Max | H&S - Men's Briefcases,200.00,600.00,BUDGET_CHANGE,704% ROAS - 3x scale!
8573235780,2569949686,22845468179,SMY | UK | P Max | H&S,150.00,500.00,BUDGET_CHANGE,599% ROAS - 3.3x scale!
8573235780,2569949686,23233714033,SMY | UK | P Max | H&S Christmas Gifting,150.00,500.00,BUDGET_CHANGE,548% ROAS - 3.3x scale!
8573235780,2569949686,23194794411,SMY | UK | P Max | Diaries,75.00,400.00,BUDGET_CHANGE,432% ROAS - Boxing Day push
8573235780,2569949686,13813053110,SMY | UK | Search | Brand Stationery,30.00,150.00,BUDGET_CHANGE,521% ROAS - 5x scale
8573235780,2569949686,13813052579,SMY | UK | Search | Brand Plus,91.40,150.00,BUDGET_CHANGE,409% ROAS
# USA Account (£3,800) - SUPERSTAR FOCUS
7808690871,2569949686,22796857828,SMY | US | P Max | Bags,400.00,1500.00,BUDGET_CHANGE,1502% ROAS SUPERSTAR - MAX!!!
7808690871,2569949686,22546298306,SMY | US | PMax | Zombies,250.00,800.00,BUDGET_CHANGE,1295% ROAS SUPERSTAR - 3x!!!
7808690871,2569949686,23210838865,SMY | US | P Max | Diaries,175.00,600.00,BUDGET_CHANGE,1163% ROAS SUPERSTAR - 3.4x!!!
7808690871,2569949686,1683494533,SMY | US | Search | Brand Exact,150.00,500.00,BUDGET_CHANGE,960% ROAS - 3.3x scale!
7808690871,2569949686,23232558954,SMY | US | P Max | H&S Christmas Gifting,75.00,200.00,BUDGET_CHANGE,895% ROAS - 2.7x scale
7808690871,2569949686,18037696979,SMY | US | P Max | H&S,35.00,150.00,BUDGET_CHANGE,797% ROAS - 4x scale
7808690871,2569949686,23012390791,SMY | US | Search | Brand Plus Diaries,74.11,100.00,BUDGET_CHANGE,790% ROAS
# EUR Account (£2,500) - CHAMPION FOCUS
7679616761,2569949686,1599767262,SMY | EUR | IT | Search Brand,200.00,800.00,BUDGET_CHANGE,1903% ROAS CHAMPION - 4x!!!
7679616761,2569949686,691020848,SMY | EUR | DE | Search | Brand,100.00,400.00,BUDGET_CHANGE,1021% ROAS - 4x scale!
7679616761,2569949686,22440993281,SMY | EUR | ROEuro | Search | Brand,100.00,350.00,BUDGET_CHANGE,923% ROAS - 3.5x scale!
7679616761,2569949686,23257901431,SMY | EUR | IT | P Max | Diaries,60.00,200.00,BUDGET_CHANGE,931% ROAS - 3.3x scale!
7679616761,2569949686,23257761115,SMY | EUR | DE | P Max | Diaries,50.00,175.00,BUDGET_CHANGE,929% ROAS - 3.5x scale!
7679616761,2569949686,23253890345,SMY | EUR | P Max | Diaries,4.04,150.00,BUDGET_CHANGE,1013% ROAS discovery!
7679616761,2569949686,22441297139,SMY | EUR | RONot | Search | Brand,30.00,125.00,BUDGET_CHANGE,859% ROAS - 4x scale
7679616761,2569949686,23292938044,SMY | EUR | CH | Search | Brand,10.00,100.00,BUDGET_CHANGE,781% ROAS - 10x scale!
7679616761,2569949686,23253394509,SMY | EUR | P Max | Christmas Gifting,50.00,100.00,BUDGET_CHANGE,770% ROAS - 2x scale
7679616761,2569949686,21512797638,SMY | EUR | DE | Shopping,30.00,100.00,BUDGET_CHANGE,699% ROAS - 3x scale
# ROW Account (£700) - Strong scale
5556710725,2569949686,22503794801,SMY | ROW | Search | Brand,150.00,400.00,BUDGET_CHANGE,706% ROAS - 2.7x scale!
5556710725,2569949686,6551615752,SMY | ROW | AUS | Search | Brand,70.00,200.00,BUDGET_CHANGE,621% ROAS - 2.9x scale!
5556710725,2569949686,6552020619,SMY | ROW | Search | Brand Diaries,30.00,60.00,BUDGET_CHANGE,366% ROAS - 2x scale
5556710725,2569949686,23258454848,SMY | ROW | P Max | Christmas Gifting,30.00,40.00,BUDGET_CHANGE,318% ROAS
