customer_id,manager_id,campaign_id,campaign_name,current_budget_gbp,new_budget_gbp,action,notes
# P9 Dec 22 - MINIMAL BUDGETS (£2,000 total) - Keep campaigns warm
# UK Account (£860)
8573235780,2569949686,13810745002,SMY | UK | Search | Semi Brand - Diaries,500.00,150.00,BUDGET_CHANGE,943% ROAS - Scale down
8573235780,2569949686,13811031042,SMY | UK | Search | Brand Exact,400.00,125.00,BUDGET_CHANGE,810% ROAS - Scale down
8573235780,2569949686,23021472678,SMY | UK | P Max | H&S - Men's Briefcases,200.00,100.00,BUDGET_CHANGE,704% ROAS - Reduce
8573235780,2569949686,22845468179,SMY | UK | P Max | H&S,150.00,75.00,BUDGET_CHANGE,599% ROAS - Reduce
8573235780,2569949686,23233714033,SMY | UK | P Max | H&S Christmas Gifting,150.00,75.00,BUDGET_CHANGE,548% ROAS - Reduce
8573235780,2569949686,23194794411,SMY | UK | P Max | Diaries,75.00,50.00,BUDGET_CHANGE,432% ROAS - Reduce
8573235780,2569949686,13813053110,SMY | UK | Search | Brand Stationery,30.00,30.00,BUDGET_CHANGE,521% ROAS - Maintain
8573235780,2569949686,13813052579,SMY | UK | Search | Brand Plus,91.40,50.00,BUDGET_CHANGE,409% ROAS - Reduce
8573235780,2569949686,23074901902,SMY | UK | Search | Generic,18.28,18.00,BUDGET_CHANGE,543% ROAS - Maintain
8573235780,2569949686,23215754148,SMY | UK | Search | Competitor,36.56,20.00,BUDGET_CHANGE,455% ROAS - Reduce
8573235780,2569949686,19227602347,UK - brand - core - test,1572.12,100.00,BUDGET_CHANGE,Brand backup
8573235780,2569949686,22217168349,UK_Brand_Core Landing Page Test,1572.12,50.00,BUDGET_CHANGE,Brand test
8573235780,2569949686,20985724980,UK - brand - core £0.30,1572.12,50.00,BUDGET_CHANGE,Brand core backup
8573235780,2569949686,21473381978,UK_Brand_Core Max Conv Value,1572.12,37.00,BUDGET_CHANGE,Brand test
# USA Account (£650)
7808690871,2569949686,22796857828,SMY | US | P Max | Bags,400.00,150.00,BUDGET_CHANGE,1502% ROAS - Top performer scaled down
7808690871,2569949686,22546298306,SMY | US | PMax | Zombies,250.00,100.00,BUDGET_CHANGE,1295% ROAS - Scale down
7808690871,2569949686,23210838865,SMY | US | P Max | Diaries,175.00,75.00,BUDGET_CHANGE,1163% ROAS - Scale down
7808690871,2569949686,1683494533,SMY | US | Search | Brand Exact,150.00,100.00,BUDGET_CHANGE,960% ROAS - Scale down
7808690871,2569949686,23232558954,SMY | US | P Max | H&S Christmas Gifting,75.00,40.00,BUDGET_CHANGE,895% ROAS - Scale down
7808690871,2569949686,18037696979,SMY | US | P Max | H&S,35.00,35.00,BUDGET_CHANGE,797% ROAS - Maintain
7808690871,2569949686,23012390791,SMY | US | Search | Brand Plus Diaries,100.00,50.00,BUDGET_CHANGE,790% ROAS - Scale down
7808690871,2569949686,1602584781,SMY | US | Search | Brand Plus,58.51,30.00,BUDGET_CHANGE,571% ROAS - Reduce
7808690871,2569949686,1602585081,SMY | US | Search | Brand Leather,33.81,20.00,BUDGET_CHANGE,672% ROAS - Reduce
7808690871,2569949686,1602584829,SMY | US | Search | Brand Stationery,19.50,20.00,BUDGET_CHANGE,485% ROAS - Maintain
7808690871,2569949686,19228636229,USA - brand test to reduce cpc,364.71,30.00,BUDGET_CHANGE,Brand test
# EUR Account (£360)
7679616761,2569949686,1599767262,SMY | EUR | IT | Search Brand,200.00,100.00,BUDGET_CHANGE,1903% ROAS - Scale down
7679616761,2569949686,691020848,SMY | EUR | DE | Search | Brand,100.00,50.00,BUDGET_CHANGE,1021% ROAS - Scale down
7679616761,2569949686,22440993281,SMY | EUR | ROEuro | Search | Brand,100.00,50.00,BUDGET_CHANGE,923% ROAS - Scale down
7679616761,2569949686,23257901431,SMY | EUR | IT | P Max | Diaries,60.00,30.00,BUDGET_CHANGE,931% ROAS - Scale down
7679616761,2569949686,23257761115,SMY | EUR | DE | P Max | Diaries,50.00,25.00,BUDGET_CHANGE,929% ROAS - Scale down
7679616761,2569949686,23253890345,SMY | EUR | P Max | Diaries,4.04,20.00,BUDGET_CHANGE,1013% ROAS - Test
7679616761,2569949686,22441297139,SMY | EUR | RONot | Search | Brand,30.00,20.00,BUDGET_CHANGE,859% ROAS - Reduce
7679616761,2569949686,23292938044,SMY | EUR | CH | Search | Brand,10.00,10.00,BUDGET_CHANGE,781% ROAS - Maintain
7679616761,2569949686,23253394509,SMY | EUR | P Max | Christmas Gifting,50.00,15.00,BUDGET_CHANGE,770% ROAS - Reduce
7679616761,2569949686,21512797638,SMY | EUR | DE | Shopping,30.00,20.00,BUDGET_CHANGE,699% ROAS - Reduce
7679616761,2569949686,691020884,SMY | EUR | FR | Search | Brand,30.29,20.00,BUDGET_CHANGE,438% ROAS - Reduce
# ROW Account (£130)
5556710725,2569949686,22503794801,SMY | ROW | Search | Brand,150.00,60.00,BUDGET_CHANGE,706% ROAS - Scale down
5556710725,2569949686,6551615752,SMY | ROW | AUS | Search | Brand,70.00,35.00,BUDGET_CHANGE,621% ROAS - Scale down
5556710725,2569949686,23258454848,SMY | ROW | P Max | Christmas Gifting,30.00,10.00,BUDGET_CHANGE,318% ROAS - Reduce
5556710725,2569949686,6552020619,SMY | ROW | Search | Brand Diaries,30.00,10.00,BUDGET_CHANGE,366% ROAS - Reduce
5556710725,2569949686,23253385815,SMY | ROW | P Max | Diaries,3.70,10.00,BUDGET_CHANGE,110% ROAS - Test
5556710725,2569949686,19227841675,AUS - brand test to reduce cpc,29.60,5.00,BUDGET_CHANGE,Brand test
5556710725,2569949686,19175921934,ROW - brand test to reduce cpc,78.00,10.00,BUDGET_CHANGE,Brand test
