customer_id,manager_id,campaign_id,campaign_name,current_budget_gbp,new_budget_gbp,action,notes
# P9 Dec 26 - BOXING DAY BALANCED (£12,000 total) - Smart distribution
# UK Account (£5,000) - Broader distribution
8573235780,2569949686,13810745002,SMY | UK | Search | Semi Brand - Diaries,500.00,800.00,BUDGET_CHANGE,943% ROAS - Lead campaign
8573235780,2569949686,13811031042,SMY | UK | Search | Brand Exact,400.00,700.00,BUDGET_CHANGE,810% ROAS - Strong scale
8573235780,2569949686,23021472678,SMY | UK | P Max | H&S - Men's Briefcases,200.00,400.00,BUDGET_CHANGE,704% ROAS - 2x scale
8573235780,2569949686,22845468179,SMY | UK | P Max | H&S,150.00,350.00,BUDGET_CHANGE,599% ROAS - Solid performer
8573235780,2569949686,23233714033,SMY | UK | P Max | H&S Christmas Gifting,150.00,400.00,BUDGET_CHANGE,548% ROAS - Christmas focus
8573235780,2569949686,23194794411,SMY | UK | P Max | Diaries,75.00,350.00,BUDGET_CHANGE,432% ROAS - Decent ROAS
8573235780,2569949686,13813053110,SMY | UK | Search | Brand Stationery,30.00,200.00,BUDGET_CHANGE,521% ROAS - Good performer
8573235780,2569949686,13813052579,SMY | UK | Search | Brand Plus,91.40,200.00,BUDGET_CHANGE,409% ROAS - Maintain presence
8573235780,2569949686,23074901902,SMY | UK | Search | Generic,18.28,100.00,BUDGET_CHANGE,543% ROAS - Scale up
8573235780,2569949686,23215754148,SMY | UK | Search | Competitor,36.56,100.00,BUDGET_CHANGE,455% ROAS - Test scale
8573235780,2569949686,19227602347,UK - brand - core - test,1572.12,400.00,BUDGET_CHANGE,Brand core backup
8573235780,2569949686,20985724980,UK - brand - core £0.30,1572.12,400.00,BUDGET_CHANGE,Brand core backup
8573235780,2569949686,22217168349,UK_Brand_Core Landing Page Test,1572.12,300.00,BUDGET_CHANGE,Brand test
8573235780,2569949686,21473381978,UK_Brand_Core Max Conv Value,1572.12,300.00,BUDGET_CHANGE,Brand test
# USA Account (£3,800) - Smarter distribution
7808690871,2569949686,22796857828,SMY | US | P Max | Bags,400.00,700.00,BUDGET_CHANGE,1502% ROAS - Top but gradual
7808690871,2569949686,22546298306,SMY | US | PMax | Zombies,250.00,500.00,BUDGET_CHANGE,1295% ROAS - Strong scale
7808690871,2569949686,23210838865,SMY | US | P Max | Diaries,175.00,400.00,BUDGET_CHANGE,1163% ROAS - Great ROAS
7808690871,2569949686,1683494533,SMY | US | Search | Brand Exact,150.00,400.00,BUDGET_CHANGE,960% ROAS - Scale up
7808690871,2569949686,23232558954,SMY | US | P Max | H&S Christmas Gifting,75.00,300.00,BUDGET_CHANGE,895% ROAS - 4x scale
7808690871,2569949686,18037696979,SMY | US | P Max | H&S,35.00,250.00,BUDGET_CHANGE,797% ROAS - Strong performer
7808690871,2569949686,23012390791,SMY | US | Search | Brand Plus Diaries,100.00,200.00,BUDGET_CHANGE,790% ROAS - Double
7808690871,2569949686,1602584781,SMY | US | Search | Brand Plus,58.51,150.00,BUDGET_CHANGE,571% ROAS - Maintain
7808690871,2569949686,1602585081,SMY | US | Search | Brand Leather,33.81,100.00,BUDGET_CHANGE,672% ROAS - Scale
7808690871,2569949686,1602584829,SMY | US | Search | Brand Stationery,19.50,100.00,BUDGET_CHANGE,485% ROAS - Test
7808690871,2569949686,11189913808,Target CPA Experiment - misspellings,54.00,100.00,BUDGET_CHANGE,Misspellings
7808690871,2569949686,19228636229,USA - brand test to reduce cpc,364.71,150.00,BUDGET_CHANGE,Brand test
7808690871,2569949686,21001958524,USA - brand test £0.50,364.71,150.00,BUDGET_CHANGE,Brand test
7808690871,2569949686,1734759773,USA - brand - core [EX],78.00,100.00,BUDGET_CHANGE,Brand core
# EUR Account (£2,500) - Balanced approach
7679616761,2569949686,1599767262,SMY | EUR | IT | Search Brand,200.00,400.00,BUDGET_CHANGE,1903% ROAS - Top but reasonable
7679616761,2569949686,691020848,SMY | EUR | DE | Search | Brand,100.00,250.00,BUDGET_CHANGE,1021% ROAS - 2.5x scale
7679616761,2569949686,22440993281,SMY | EUR | ROEuro | Search | Brand,100.00,250.00,BUDGET_CHANGE,923% ROAS - 2.5x scale
7679616761,2569949686,23257901431,SMY | EUR | IT | P Max | Diaries,60.00,150.00,BUDGET_CHANGE,931% ROAS - 2.5x scale
7679616761,2569949686,23257761115,SMY | EUR | DE | P Max | Diaries,50.00,125.00,BUDGET_CHANGE,929% ROAS - 2.5x scale
7679616761,2569949686,23253890345,SMY | EUR | P Max | Diaries,4.04,100.00,BUDGET_CHANGE,1013% ROAS discovery
7679616761,2569949686,22441297139,SMY | EUR | RONot | Search | Brand,30.00,100.00,BUDGET_CHANGE,859% ROAS - Scale
7679616761,2569949686,23292938044,SMY | EUR | CH | Search | Brand,10.00,75.00,BUDGET_CHANGE,781% ROAS - 7.5x test
7679616761,2569949686,23253394509,SMY | EUR | P Max | Christmas Gifting,50.00,150.00,BUDGET_CHANGE,770% ROAS - 3x scale
7679616761,2569949686,21512797638,SMY | EUR | DE | Shopping,30.00,100.00,BUDGET_CHANGE,699% ROAS - Scale
7679616761,2569949686,691020884,SMY | EUR | FR | Search | Brand,30.29,100.00,BUDGET_CHANGE,438% ROAS - Maintain
7679616761,2569949686,23248988334,SMY | EUR | FR | P Max | Christmas Gifting,39.98,125.00,BUDGET_CHANGE,603% ROAS - Scale
