customer_id,manager_id,campaign_id,campaign_name,current_budget_gbp,new_budget_gbp,action,notes
# P9 Dec 24 6pm - SALE LAUNCH (£3,500 total) - Scale high ROAS campaigns
# UK Account (£1,505) - Scale winners
8573235780,2569949686,13810745002,SMY | UK | Search | Semi Brand - Diaries,250.00,500.00,BUDGET_CHANGE,943% ROAS - 2x scale
8573235780,2569949686,13811031042,SMY | UK | Search | Brand Exact,200.00,400.00,BUDGET_CHANGE,810% ROAS - 2x scale
8573235780,2569949686,23021472678,SMY | UK | P Max | H&S - Men's Briefcases,100.00,200.00,BUDGET_CHANGE,704% ROAS - 2x scale
8573235780,2569949686,22845468179,SMY | UK | P Max | H&S,50.00,150.00,BUDGET_CHANGE,599% ROAS - 3x scale
8573235780,2569949686,23233714033,SMY | UK | P Max | H&S Christmas Gifting,50.00,150.00,BUDGET_CHANGE,548% ROAS - 3x scale
8573235780,2569949686,23194794411,SMY | UK | P Max | Diaries,482.61,75.00,BUDGET_CHANGE,432% ROAS
8573235780,2569949686,13813053110,SMY | UK | Search | Brand Stationery,58.50,30.00,BUDGET_CHANGE,521% ROAS
# USA Account (£1,085) - Maximize super performers
7808690871,2569949686,22796857828,SMY | US | P Max | Bags,150.00,400.00,BUDGET_CHANGE,1502% ROAS - MAXIMUM SCALE!
7808690871,2569949686,22546298306,SMY | US | PMax | Zombies,100.00,250.00,BUDGET_CHANGE,1295% ROAS - 2.5x scale!
7808690871,2569949686,23210838865,SMY | US | P Max | Diaries,75.00,175.00,BUDGET_CHANGE,1163% ROAS - 2.3x scale!
7808690871,2569949686,1683494533,SMY | US | Search | Brand Exact,100.00,150.00,BUDGET_CHANGE,960% ROAS - 1.5x scale
7808690871,2569949686,23232558954,SMY | US | P Max | H&S Christmas Gifting,40.00,75.00,BUDGET_CHANGE,895% ROAS
7808690871,2569949686,18037696979,SMY | US | P Max | H&S,162.53,35.00,BUDGET_CHANGE,797% ROAS
# EUR Account (£630) - Scale top performers
7679616761,2569949686,1599767262,SMY | EUR | IT | Search Brand,100.00,200.00,BUDGET_CHANGE,1903% ROAS - CHAMPION 2x!
7679616761,2569949686,691020848,SMY | EUR | DE | Search | Brand,50.00,100.00,BUDGET_CHANGE,1021% ROAS - 2x scale
7679616761,2569949686,22440993281,SMY | EUR | ROEuro | Search | Brand,50.00,100.00,BUDGET_CHANGE,923% ROAS - 2x scale
7679616761,2569949686,23257901431,SMY | EUR | IT | P Max | Diaries,30.00,60.00,BUDGET_CHANGE,931% ROAS - 2x scale
7679616761,2569949686,23257761115,SMY | EUR | DE | P Max | Diaries,25.00,50.00,BUDGET_CHANGE,929% ROAS - 2x scale
7679616761,2569949686,23253394509,SMY | EUR | P Max | Christmas Gifting,15.00,50.00,BUDGET_CHANGE,770% ROAS - 3x scale
7679616761,2569949686,22441297139,SMY | EUR | RONot | Search | Brand,16.15,30.00,BUDGET_CHANGE,859% ROAS
7679616761,2569949686,21512797638,SMY | EUR | DE | Shopping,17.57,30.00,BUDGET_CHANGE,699% ROAS
7679616761,2569949686,23292938044,SMY | EUR | CH | Search | Brand,18.17,10.00,BUDGET_CHANGE,781% ROAS
# ROW Account (£280) - Moderate scale
5556710725,2569949686,22503794801,SMY | ROW | Search | Brand,60.00,150.00,BUDGET_CHANGE,706% ROAS - 2.5x scale
5556710725,2569949686,6551615752,SMY | ROW | AUS | Search | Brand,35.00,70.00,BUDGET_CHANGE,621% ROAS - 2x scale
5556710725,2569949686,6552020619,SMY | ROW | Search | Brand Diaries,10.00,30.00,BUDGET_CHANGE,366% ROAS - 3x scale
5556710725,2569949686,23258454848,SMY | ROW | P Max | Christmas Gifting,10.00,30.00,BUDGET_CHANGE,318% ROAS - 3x scale
